MemberID,Age,Gender,MembershipType,MonthlyFee,JoinDate,LastVisitDate,VisitsLast30Days,PersonalTrainingSessionsLast90Days,PaymentMethod,InactivityDays,Cancelled
1991,46,D,Elite,49.99,2025-02-11,2025-07-31,1,3,PayPal,185,1
1992,42,M,Elite,49.99,2023-09-03,2025-09-14,6,1,Credit Card,140,1
1993,20,F,Elite,49.99,2023-10-02,2023-11-30,9,3,PayPal,794,1
1994,50,F,Basic,19.99,2024-08-10,2024-11-29,6,3,SEPA,429,1
1995,42,M,Basic,19.99,2023-10-13,2025-11-25,6,0,PayPal,68,1
1996,20,M,Premium,34.99,2025-11-01,2025-11-19,7,2,Credit Card,74,1
1997,24,D,Elite,49.99,2023-03-16,2024-11-07,2,4,PayPal,451,1
1998,31,F,Premium,34.99,2023-02-13,2025-01-04,0,3,PayPal,393,1
1999,24,F,Basic,19.99,2023-07-16,2023-11-12,14,0,SEPA,812,0
2000,29,F,Premium,34.99,2025-12-01,2026-01-26,3,2,SEPA,6,0
2001,45,M,Premium,34.99,2025-03-02,2025-05-19,10,0,SEPA,258,0
2002,38,M,Premium,34.99,2024-06-04,2025-05-18,5,0,Credit Card,259,1
2003,51,D,Basic,19.99,2025-09-20,2026-01-06,0,0,Credit Card,26,0
2004,31,F,Elite,49.99,2023-03-24,2023-11-16,12,3,SEPA,808,1
2005,31,F,Elite,49.99,2024-12-02,2025-05-03,13,1,Credit Card,274,1
2006,30,D,Premium,34.99,2023-04-05,2024-06-12,6,0,Credit Card,599,1
2007,17,D,Basic,19.99,2025-07-13,2026-01-05,0,0,SEPA,27,0
2008,52,M,Basic,19.99,2024-08-15,2025-06-03,5,0,SEPA,243,1
2009,55,D,Premium,34.99,2025-04-05,2026-01-23,8,0,PayPal,9,0
2010,21,D,Premium,34.99,2024-08-30,2025-12-10,12,3,PayPal,53,0
2011,37,D,Basic,19.99,2024-05-23,2024-10-20,4,4,PayPal,469,0
2012,28,M,Basic,19.99,2024-02-03,2024-07-31,9,0,SEPA,550,1
2013,52,D,Basic,19.99,2025-05-30,2025-09-10,0,2,Credit Card,144,0
2014,23,F,Premium,34.99,2023-11-14,2024-12-25,8,0,PayPal,403,1
2015,51,D,Basic,19.99,2024-03-18,2025-01-28,3,0,PayPal,369,1
2016,31,D,Basic,19.99,2025-01-10,2025-12-08,3,0,Credit Card,55,1
2017,42,D,Basic,19.99,2023-01-07,2024-12-12,14,0,Credit Card,416,1
2018,51,M,Premium,34.99,2024-11-30,2024-12-15,4,0,Credit Card,413,1
2019,51,F,Elite,49.99,2024-06-28,2024-10-01,5,4,SEPA,488,1
2020,43,M,Elite,49.99,2023-01-31,2025-10-13,12,0,PayPal,111,0
2021,37,M,Premium,34.99,2024-10-04,2025-07-23,11,0,SEPA,193,1
2022,35,D,Premium,34.99,2024-05-07,2025-12-29,7,0,SEPA,34,1
2023,16,M,Elite,49.99,2025-09-06,2025-11-02,10,1,Credit Card,91,1
2024,23,F,Elite,49.99,2023-05-09,2023-07-04,8,3,PayPal,943,1
2025,17,M,Basic,19.99,2024-11-16,2026-01-11,5,1,SEPA,21,0
2026,36,M,Premium,34.99,2024-08-23,2024-11-05,5,1,SEPA,453,1
2027,42,D,Basic,19.99,2025-06-26,2025-12-07,9,1,Credit Card,56,0
2028,44,F,Elite,49.99,2023-02-04,2025-11-14,7,4,Credit Card,79,0
2029,41,F,Elite,49.99,2023-10-14,2025-10-26,9,3,SEPA,98,1
2030,46,F,Basic,19.99,2025-10-04,2026-01-04,11,0,SEPA,28,0
2031,41,D,Elite,49.99,2024-06-23,2024-07-16,6,2,SEPA,565,1
2032,21,M,Premium,34.99,2025-07-18,2025-09-15,2,4,Credit Card,139,1
2033,50,M,Premium,34.99,2023-08-11,2024-12-01,15,1,SEPA,427,0
2034,54,M,Basic,19.99,2023-07-28,2023-10-16,3,1,PayPal,839,1
2035,45,F,Elite,49.99,2024-10-12,2024-12-18,4,2,SEPA,410,1
2036,50,F,Premium,34.99,2025-07-05,2025-07-24,7,1,PayPal,192,0
2037,25,F,Premium,34.99,2024-10-23,2024-11-16,0,0,Credit Card,442,1
2038,31,F,Basic,19.99,2024-08-06,2024-09-29,2,0,PayPal,490,1
2039,45,D,Premium,34.99,2023-08-10,2024-01-02,6,0,SEPA,761,1
2040,21,F,Elite,49.99,2023-11-27,2025-09-11,5,2,Credit Card,143,1
2041,26,D,Elite,49.99,2025-11-29,2026-01-21,3,6,PayPal,11,0
2042,43,M,Elite,49.99,2025-06-15,2025-08-13,8,3,PayPal,172,1
2043,17,F,Basic,19.99,2024-10-14,2025-05-11,2,0,Credit Card,266,1
2044,23,F,Premium,34.99,2025-05-27,2025-09-07,6,0,SEPA,147,0
2045,25,M,Premium,34.99,2025-04-09,2025-12-30,8,0,PayPal,33,1
2046,30,D,Premium,34.99,2023-12-17,2024-06-18,6,2,PayPal,593,0
2047,37,D,Premium,34.99,2025-01-19,2025-01-26,13,0,SEPA,371,1
2048,27,M,Elite,49.99,2023-05-30,2024-11-15,11,4,PayPal,443,0
2049,31,F,Elite,49.99,2023-03-22,2024-09-21,5,1,SEPA,498,1
2050,18,F,Basic,19.99,2023-11-21,2024-03-29,11,0,PayPal,674,1
2051,54,D,Elite,49.99,2025-06-06,2025-12-07,7,8,Credit Card,56,0
2052,55,D,Elite,49.99,2024-11-22,2026-01-29,4,0,Credit Card,3,0
2053,18,D,Elite,49.99,2025-11-05,2026-01-02,4,3,PayPal,30,0
2054,40,F,Basic,19.99,2025-04-02,2025-11-17,0,0,PayPal,76,1
2055,40,M,Elite,49.99,2025-07-14,2025-09-22,13,4,Credit Card,132,0
2056,40,D,Basic,19.99,2025-12-25,2026-01-25,9,0,Credit Card,7,0
2057,36,D,Elite,49.99,2023-11-12,2024-03-23,12,9,PayPal,680,1
2058,49,M,Premium,34.99,2025-12-25,2026-01-14,4,0,Credit Card,18,0
2059,33,M,Elite,49.99,2023-04-17,2025-03-29,10,1,Credit Card,309,0
2060,45,D,Basic,19.99,2024-11-10,2025-10-27,8,1,PayPal,97,1
2061,37,F,Premium,34.99,2023-12-27,2026-01-29,7,5,PayPal,3,0
2062,24,F,Elite,49.99,2025-03-18,2025-06-26,6,5,SEPA,220,1
2063,33,F,Basic,19.99,2025-12-26,2026-01-31,7,0,PayPal,1,0
2064,41,M,Premium,34.99,2023-07-31,2024-07-13,13,2,PayPal,568,1
2065,46,M,Premium,34.99,2024-11-22,2025-11-26,0,4,PayPal,67,1
2066,37,D,Elite,49.99,2024-03-29,2024-11-11,8,1,PayPal,447,1
2067,41,F,Premium,34.99,2023-08-06,2025-03-01,13,1,Credit Card,337,1
2068,55,F,Premium,34.99,2024-10-26,2024-11-03,8,0,SEPA,455,1
2069,55,M,Elite,49.99,2024-02-02,2024-12-11,13,0,SEPA,417,1
2070,26,M,Basic,19.99,2025-09-12,2026-01-13,0,0,Credit Card,19,0
2071,39,M,Premium,34.99,2023-03-19,2023-09-11,6,2,Credit Card,874,1
2072,22,M,Elite,49.99,2024-11-02,2025-02-13,10,5,Credit Card,353,1
2073,22,M,Premium,34.99,2025-09-01,2025-10-26,4,1,SEPA,98,1
2074,21,M,Premium,34.99,2023-08-12,2024-05-28,9,2,SEPA,614,1
2075,51,M,Elite,49.99,2025-12-08,2026-01-07,7,1,Credit Card,25,0
2076,31,D,Elite,49.99,2025-01-09,2025-03-16,1,1,SEPA,322,1
2077,43,F,Basic,19.99,2024-11-08,2025-08-20,13,0,Credit Card,165,1
2078,44,F,Premium,34.99,2025-07-10,2025-11-24,9,0,PayPal,69,0
2079,33,D,Elite,49.99,2024-11-21,2025-12-05,5,5,Credit Card,58,0
2080,48,M,Premium,34.99,2024-08-12,2025-02-10,16,0,PayPal,356,0
2081,17,M,Basic,19.99,2025-05-26,2025-08-19,6,0,Credit Card,166,1
2082,30,M,Basic,19.99,2024-04-15,2025-12-06,11,4,SEPA,57,0
2083,36,M,Basic,19.99,2024-10-29,2025-11-11,9,1,PayPal,82,1
2084,22,F,Premium,34.99,2025-05-21,2025-08-22,6,3,Credit Card,163,1
2085,47,D,Basic,19.99,2025-10-01,2025-10-19,0,2,PayPal,105,0
2086,25,D,Basic,19.99,2024-08-22,2025-10-19,11,3,PayPal,105,0
2087,34,M,Basic,19.99,2023-12-10,2024-12-21,0,0,PayPal,407,1
2088,24,M,Basic,19.99,2023-08-05,2025-08-28,9,2,PayPal,157,0
2089,55,M,Basic,19.99,2023-01-15,2024-09-30,5,1,SEPA,489,1
2090,47,M,Basic,19.99,2025-04-30,2025-09-11,5,0,SEPA,143,1
2091,49,D,Basic,19.99,2025-08-23,2025-12-04,4,0,Credit Card,59,1
2092,36,F,Elite,49.99,2025-09-10,2026-01-06,13,2,SEPA,26,0
2093,52,M,Premium,34.99,2025-02-15,2025-05-05,9,1,PayPal,272,1
2094,51,M,Elite,49.99,2025-07-17,2025-10-22,9,3,PayPal,102,0
2095,46,M,Basic,19.99,2025-06-19,2025-07-19,3,1,PayPal,197,1
2096,53,M,Basic,19.99,2024-03-20,2025-10-19,4,2,PayPal,105,1
2097,26,M,Elite,49.99,2024-03-14,2025-05-09,4,3,SEPA,268,0
2098,51,D,Basic,19.99,2024-09-12,2025-01-10,6,2,PayPal,387,1
2099,50,M,Premium,34.99,2024-05-15,2025-12-27,4,0,Credit Card,36,0
2100,30,M,Premium,34.99,2025-08-06,2025-12-10,5,5,Credit Card,53,0
2101,47,D,Elite,49.99,2024-06-03,2026-01-15,7,1,PayPal,17,0
2102,27,D,Basic,19.99,2025-06-17,2025-06-17,3,1,PayPal,229,1
2103,47,D,Basic,19.99,2025-08-17,2025-12-29,7,4,SEPA,34,0
2104,24,M,Basic,19.99,2025-11-28,2025-12-29,8,0,Credit Card,34,1
2105,51,M,Basic,19.99,2025-03-24,2025-04-20,7,1,Credit Card,287,1
2106,48,D,Elite,49.99,2025-08-11,2025-12-21,2,4,PayPal,42,0
2107,48,F,Basic,19.99,2025-02-01,2026-01-08,6,3,SEPA,24,0
2108,33,F,Basic,19.99,2024-02-18,2024-03-06,11,0,PayPal,697,1
2109,45,M,Premium,34.99,2024-10-18,2024-12-13,9,0,PayPal,415,1
2110,25,D,Elite,49.99,2023-07-11,2023-08-03,12,6,PayPal,913,0
2111,17,M,Premium,34.99,2024-12-14,2025-11-18,9,2,PayPal,75,0
2112,55,M,Basic,19.99,2024-01-30,2024-03-28,0,0,PayPal,675,1
2113,54,M,Basic,19.99,2025-10-20,2025-10-31,1,2,SEPA,93,0
2114,23,D,Elite,49.99,2024-02-29,2024-08-08,11,2,SEPA,542,1
2115,54,D,Elite,49.99,2023-04-20,2023-08-15,9,3,SEPA,901,1
2116,23,D,Elite,49.99,2024-01-06,2024-02-17,10,3,PayPal,715,1
2117,31,M,Elite,49.99,2025-12-19,2026-01-16,7,1,SEPA,16,0
2118,37,M,Elite,49.99,2025-06-02,2025-09-07,10,3,PayPal,147,1
2119,49,M,Basic,19.99,2024-09-09,2025-10-11,6,0,Credit Card,113,1
2120,49,M,Premium,34.99,2023-02-16,2025-05-04,11,0,SEPA,273,1
2121,34,F,Basic,19.99,2023-11-04,2025-07-06,13,1,Credit Card,210,1
2122,40,M,Elite,49.99,2024-12-17,2025-12-21,7,2,PayPal,42,0
2123,53,F,Basic,19.99,2024-12-08,2025-02-11,6,0,SEPA,355,1
2124,43,F,Elite,49.99,2024-07-18,2025-01-29,6,4,SEPA,368,1
2125,32,M,Elite,49.99,2024-03-10,2024-04-06,8,2,SEPA,666,0
2126,39,D,Basic,19.99,2025-05-15,2025-07-17,0,1,SEPA,199,1
2127,21,F,Premium,34.99,2023-05-06,2024-08-01,8,0,SEPA,549,1
2128,22,F,Premium,34.99,2024-07-30,2026-01-24,7,4,PayPal,8,0
2129,34,M,Basic,19.99,2023-01-16,2024-04-14,6,1,Credit Card,658,1
2130,44,F,Premium,34.99,2025-10-13,2025-12-24,10,0,Credit Card,39,1
2131,34,F,Basic,19.99,2024-12-13,2025-06-21,8,0,SEPA,225,1
2132,43,M,Basic,19.99,2024-05-29,2025-09-13,7,1,PayPal,141,1
2133,29,M,Elite,49.99,2023-09-09,2023-10-18,9,0,Credit Card,837,1
2134,47,M,Premium,34.99,2024-07-19,2024-10-19,3,0,PayPal,470,1
2135,22,M,Elite,49.99,2025-01-20,2025-09-06,14,3,PayPal,148,0
2136,21,M,Elite,49.99,2023-05-05,2024-08-21,12,3,Credit Card,529,1
2137,21,M,Premium,34.99,2024-04-14,2025-03-20,4,2,Credit Card,318,1
2138,27,M,Elite,49.99,2024-02-13,2025-03-29,8,3,Credit Card,309,1
2139,38,F,Premium,34.99,2025-12-24,2026-01-26,6,0,SEPA,6,0
2140,16,F,Basic,19.99,2023-09-04,2025-03-31,13,0,PayPal,307,1
2141,44,F,Premium,34.99,2025-04-04,2025-06-23,11,0,Credit Card,223,1
2142,31,M,Elite,49.99,2023-05-12,2024-10-30,8,2,Credit Card,459,1
2143,43,M,Premium,34.99,2025-04-05,2025-11-03,13,0,SEPA,90,1
2144,44,D,Premium,34.99,2023-08-27,2023-10-17,6,0,SEPA,838,1
2145,50,D,Basic,19.99,2024-06-21,2025-02-17,8,0,PayPal,349,1
2146,36,M,Elite,49.99,2024-07-06,2024-07-09,9,2,SEPA,572,1
2147,18,D,Premium,34.99,2024-06-07,2025-11-02,4,0,Credit Card,91,1
2148,30,D,Basic,19.99,2025-12-19,2026-01-19,7,3,Credit Card,13,0
2149,51,D,Premium,34.99,2025-02-21,2025-12-26,15,3,SEPA,37,0
2150,34,M,Premium,34.99,2024-03-18,2025-07-27,4,1,SEPA,189,1
2151,27,M,Elite,49.99,2024-10-22,2025-06-02,6,0,Credit Card,244,1
2152,44,M,Basic,19.99,2023-08-22,2025-05-08,3,0,Credit Card,269,1
2153,29,F,Basic,19.99,2023-10-13,2023-11-08,0,0,SEPA,816,1
2154,42,M,Basic,19.99,2023-08-05,2023-11-04,2,0,PayPal,820,1
2155,50,M,Basic,19.99,2024-06-15,2024-09-20,1,3,PayPal,499,1
2156,44,M,Basic,19.99,2025-10-30,2025-08-18,9,2,PayPal,167,1
2157,17,M,Elite,49.99,2024-08-16,2026-01-18,15,1,SEPA,14,0
2158,23,F,Premium,34.99,2023-11-26,2026-01-10,1,0,Credit Card,22,0
2159,44,M,Elite,49.99,2025-11-04,2025-12-21,11,6,SEPA,42,0
2160,36,F,Elite,49.99,2025-05-07,2026-01-04,14,5,Credit Card,28,0
2161,54,F,Basic,19.99,2023-06-24,2024-04-25,6,0,PayPal,647,0
2162,53,F,Basic,19.99,2025-10-20,2026-01-14,2,0,SEPA,18,0
2163,53,D,Premium,34.99,2025-08-06,2025-11-14,7,0,Credit Card,79,1
2164,32,M,Elite,49.99,2024-04-14,2024-08-12,4,3,PayPal,538,1
2165,47,F,Elite,49.99,2024-05-23,2024-11-20,12,1,Credit Card,438,1
2166,22,F,Elite,49.99,2025-02-11,2025-08-11,10,0,Credit Card,174,1
2167,18,D,Premium,34.99,2024-01-08,2024-11-02,7,0,Credit Card,456,1
2168,55,F,Basic,19.99,2024-05-24,2025-02-19,5,3,Credit Card,347,1
2169,51,F,Basic,19.99,2023-01-24,2023-12-03,4,1,PayPal,791,0
2170,33,D,Elite,49.99,2024-05-12,2025-07-02,11,4,SEPA,214,1
2171,41,D,Elite,49.99,2024-06-28,2025-12-27,2,2,SEPA,36,0
2172,46,M,Elite,49.99,2024-06-13,2025-07-22,3,3,PayPal,194,1
2173,35,M,Basic,19.99,2023-05-10,2023-08-09,7,0,PayPal,907,0
2174,54,D,Basic,19.99,2024-05-23,2025-05-24,14,0,SEPA,253,1
2175,46,D,Premium,34.99,2024-04-21,2024-11-25,10,0,SEPA,433,0
2176,51,D,Basic,19.99,2024-06-05,2025-04-29,0,3,SEPA,278,1
2177,35,F,Basic,19.99,2025-01-07,2025-05-29,5,3,PayPal,248,1
2178,34,F,Basic,19.99,2023-03-06,2024-04-04,6,0,Credit Card,668,1
2179,49,M,Elite,49.99,2025-09-18,2025-10-04,7,5,PayPal,120,0
2180,41,F,Elite,49.99,2023-03-27,2023-04-01,9,4,Credit Card,1037,1
2181,30,F,Elite,49.99,2025-11-24,2025-12-07,9,4,Credit Card,56,0
2182,53,F,Elite,49.99,2025-05-14,2025-09-18,4,1,Credit Card,136,0
2183,21,F,Premium,34.99,2024-10-01,2025-09-18,0,0,SEPA,136,0
2184,55,M,Elite,49.99,2023-08-15,2023-12-20,5,2,Credit Card,774,1
2185,40,D,Basic,19.99,2025-01-09,2025-05-15,5,1,PayPal,262,1
2186,54,D,Elite,49.99,2023-05-07,2023-12-25,8,1,Credit Card,769,1
2187,48,D,Premium,34.99,2023-09-15,2023-12-26,5,3,SEPA,768,1
2188,54,D,Elite,49.99,2023-04-11,2023-05-31,1,1,PayPal,977,1
2189,19,F,Premium,34.99,2024-05-27,2024-11-26,14,0,PayPal,432,1
2190,47,F,Basic,19.99,2025-06-09,2025-09-27,4,2,Credit Card,127,1
2191,39,F,Premium,34.99,2024-10-06,2025-05-10,3,4,Credit Card,267,1
2192,28,D,Elite,49.99,2024-10-15,2025-02-05,10,3,Credit Card,361,0
2193,40,M,Elite,49.99,2024-06-12,2025-07-31,9,4,SEPA,185,1
2194,37,D,Elite,49.99,2023-08-11,2024-09-20,2,6,PayPal,499,1
2195,27,M,Basic,19.99,2025-05-21,2025-08-11,7,2,Credit Card,174,1
2196,46,D,Elite,49.99,2025-05-26,2026-01-27,4,3,PayPal,5,0
2197,17,M,Basic,19.99,2023-05-18,2024-06-20,8,3,Credit Card,591,1
2198,50,D,Elite,49.99,2025-10-27,2025-11-28,6,3,PayPal,65,0
2199,46,D,Elite,49.99,2023-01-31,2023-09-09,12,2,PayPal,876,1
2200,21,M,Elite,49.99,2023-09-19,2024-04-06,0,0,SEPA,666,1
2201,24,D,Premium,34.99,2024-07-13,2025-10-12,10,0,Credit Card,112,0
2202,23,M,Basic,19.99,2023-06-05,2023-11-02,6,2,Credit Card,822,1
2203,43,F,Elite,49.99,2024-12-01,2025-03-27,4,1,SEPA,311,1
2204,38,D,Basic,19.99,2025-08-02,2025-12-21,3,2,Credit Card,42,0
2205,51,D,Basic,19.99,2023-09-19,2024-01-23,0,0,Credit Card,740,1
2206,43,F,Premium,34.99,2023-04-07,2023-06-10,6,0,PayPal,967,1
2207,20,M,Basic,19.99,2023-10-26,2024-05-14,8,0,Credit Card,628,1
2208,55,D,Basic,19.99,2024-08-07,2025-12-23,0,2,SEPA,40,0
2209,26,F,Basic,19.99,2024-05-12,2025-03-08,13,1,Credit Card,330,1
2210,46,F,Elite,49.99,2023-12-14,2024-02-26,12,3,SEPA,706,1
2211,18,F,Premium,34.99,2025-03-03,2025-07-07,7,0,SEPA,209,1
2212,50,D,Basic,19.99,2024-10-27,2025-10-30,5,5,SEPA,94,1
2213,18,D,Elite,49.99,2024-09-17,2024-09-23,7,0,Credit Card,496,1
2214,48,F,Elite,49.99,2025-06-21,2025-10-20,14,0,SEPA,104,1
2215,32,D,Premium,34.99,2024-07-25,2025-04-11,7,3,SEPA,296,1
2216,20,F,Elite,49.99,2025-12-31,2026-01-23,4,1,SEPA,9,0
2217,31,D,Elite,49.99,2023-02-01,2024-11-18,11,4,PayPal,440,0
2218,40,D,Elite,49.99,2024-06-07,2025-12-10,0,0,SEPA,53,0
2219,36,F,Elite,49.99,2023-05-05,2024-03-13,5,0,Credit Card,690,1
2220,40,M,Basic,19.99,2023-10-09,2024-06-24,8,0,PayPal,587,0
2221,27,F,Basic,19.99,2025-02-19,2025-06-28,12,0,PayPal,218,1
2222,49,M,Basic,19.99,2025-07-09,2025-08-19,4,0,PayPal,166,0
2223,41,M,Elite,49.99,2025-10-20,2025-10-23,8,4,SEPA,101,0
2224,25,M,Basic,19.99,2024-03-10,2024-08-28,6,0,SEPA,522,1
2225,49,F,Premium,34.99,2023-02-03,2023-06-12,6,1,PayPal,965,0
2226,23,M,Elite,49.99,2025-09-11,2025-12-18,10,3,SEPA,45,0
2227,31,D,Premium,34.99,2024-08-14,2024-10-16,13,0,SEPA,473,1
2228,46,F,Premium,34.99,2025-11-11,2025-11-17,9,0,SEPA,76,0
2229,35,F,Elite,49.99,2024-02-04,2024-12-22,5,5,SEPA,406,1
2230,45,F,Basic,19.99,2024-02-11,2024-02-28,13,1,Credit Card,704,1
2231,20,F,Basic,19.99,2025-02-15,2025-09-27,7,0,PayPal,127,1
2232,33,M,Basic,19.99,2025-03-09,2025-10-11,11,1,Credit Card,113,0
2233,21,D,Basic,19.99,2023-06-27,2025-06-21,6,0,Credit Card,225,1
2234,55,D,Premium,34.99,2023-07-25,2024-09-05,8,0,SEPA,514,1
2235,28,F,Premium,34.99,2025-01-22,2025-11-05,4,0,PayPal,88,1
2236,40,D,Premium,34.99,2025-04-09,2025-06-29,9,0,PayPal,217,1
2237,52,M,Premium,34.99,2025-12-01,2026-01-27,2,0,PayPal,5,0
2238,17,F,Elite,49.99,2023-05-29,2024-06-04,4,3,PayPal,607,1
2239,17,D,Elite,49.99,2025-07-19,2025-10-23,8,3,Credit Card,101,1
2240,49,D,Elite,49.99,2025-01-04,2025-08-24,9,1,SEPA,161,1
2241,24,M,Premium,34.99,2023-01-12,2025-02-04,4,2,SEPA,362,0
2242,45,F,Elite,49.99,2025-08-01,2025-12-03,13,4,Credit Card,60,0
2243,22,D,Elite,49.99,2024-01-14,2024-03-30,9,0,SEPA,673,1
2244,43,F,Basic,19.99,2025-04-04,2025-06-13,8,3,PayPal,233,1
2245,19,D,Premium,34.99,2023-06-02,2024-09-04,7,0,SEPA,515,0
2246,34,F,Premium,34.99,2024-12-10,2025-11-23,8,0,PayPal,70,0
2247,52,M,Basic,19.99,2023-09-16,2023-09-18,8,0,PayPal,867,1
2248,20,D,Premium,34.99,2023-02-06,2023-05-18,9,4,Credit Card,990,1
2249,26,M,Basic,19.99,2023-04-19,2024-08-01,4,4,PayPal,549,0
2250,55,F,Elite,49.99,2023-11-30,2025-06-25,10,1,Credit Card,221,1
2251,49,M,Basic,19.99,2025-12-01,2026-01-11,3,0,SEPA,21,0
2252,40,D,Premium,34.99,2025-05-09,2025-06-15,9,1,PayPal,231,1
2253,23,D,Premium,34.99,2023-05-01,2023-08-02,13,0,SEPA,914,1
2254,27,F,Basic,19.99,2023-06-26,2024-05-13,5,0,Credit Card,629,1
2255,52,M,Basic,19.99,2023-04-20,2025-08-07,10,1,PayPal,178,1
2256,16,M,Premium,34.99,2024-10-04,2025-09-17,7,4,SEPA,137,0
2257,35,D,Elite,49.99,2025-10-29,2026-01-10,6,4,SEPA,22,0
2258,42,D,Elite,49.99,2025-12-04,2026-01-02,0,1,SEPA,30,0
2259,46,M,Premium,34.99,2024-06-10,2025-03-22,8,0,PayPal,316,1
2260,46,M,Premium,34.99,2025-11-20,2025-12-08,8,0,PayPal,55,0
2261,32,F,Basic,19.99,2023-05-25,2023-06-30,9,3,Credit Card,947,1
2262,20,F,Premium,34.99,2024-03-30,2024-10-03,9,5,Credit Card,486,1
2263,49,M,Premium,34.99,2025-06-15,2025-08-19,9,0,Credit Card,166,1
2264,43,M,Elite,49.99,2024-07-13,2026-01-22,5,3,PayPal,10,0
2265,50,D,Basic,19.99,2024-05-29,2025-03-31,0,0,SEPA,307,1
2266,35,F,Basic,19.99,2025-02-22,2025-09-11,2,0,Credit Card,143,1
2267,39,F,Elite,49.99,2023-04-13,2025-06-26,7,3,SEPA,220,0
2268,27,D,Basic,19.99,2024-02-26,2025-09-26,1,0,Credit Card,128,1
2269,47,D,Elite,49.99,2023-08-08,2023-09-20,7,3,SEPA,865,0
2270,21,M,Premium,34.99,2024-04-23,2024-08-03,9,0,PayPal,547,1
2271,37,F,Elite,49.99,2023-02-09,2023-11-27,13,1,PayPal,797,1
2272,17,F,Elite,49.99,2023-12-29,2024-06-18,1,0,Credit Card,593,1
2273,27,M,Basic,19.99,2023-06-20,2025-05-18,4,0,PayPal,259,0
2274,16,M,Premium,34.99,2025-01-01,2025-01-31,8,0,Credit Card,366,1
2275,29,D,Basic,19.99,2023-08-16,2024-07-26,9,0,PayPal,555,1
2276,55,F,Basic,19.99,2024-06-15,2025-09-08,4,1,SEPA,146,0
2277,28,M,Premium,34.99,2025-06-26,2025-12-23,6,0,PayPal,40,0
2278,17,M,Elite,49.99,2025-01-19,2025-12-14,8,2,Credit Card,49,1
2279,35,D,Basic,19.99,2024-08-12,2025-03-21,8,5,Credit Card,317,1
2280,18,M,Premium,34.99,2024-12-14,2025-02-16,13,1,Credit Card,350,0
2281,50,F,Elite,49.99,2023-05-12,2023-07-24,6,2,PayPal,923,1
2282,55,M,Elite,49.99,2024-11-20,2025-10-01,3,5,Credit Card,123,1
2283,18,F,Premium,34.99,2024-11-28,2025-02-11,9,1,PayPal,355,0
2284,41,D,Premium,34.99,2023-01-27,2023-03-07,16,0,SEPA,1062,1
2285,46,F,Basic,19.99,2025-03-03,2025-10-13,7,0,PayPal,111,0
2286,29,D,Basic,19.99,2024-06-30,2024-11-05,3,0,Credit Card,453,1
2287,16,F,Premium,34.99,2024-04-05,2024-04-26,1,1,Credit Card,646,1
2288,29,M,Elite,49.99,2024-11-02,2024-11-06,7,3,Credit Card,452,1
2289,24,F,Basic,19.99,2024-10-03,2025-02-10,5,3,PayPal,356,1
2290,27,D,Elite,49.99,2023-05-06,2025-02-06,7,1,Credit Card,360,1
2291,22,M,Basic,19.99,2024-11-08,2025-09-17,5,0,PayPal,137,1
2292,31,M,Elite,49.99,2023-04-06,2025-04-04,8,0,PayPal,303,0
2293,16,M,Basic,19.99,2024-06-02,2025-02-05,9,2,SEPA,361,1
2294,37,F,Premium,34.99,2023-01-14,2024-08-12,8,0,PayPal,538,1
2295,52,M,Basic,19.99,2025-07-12,2025-10-02,9,3,Credit Card,122,0
2296,18,M,Basic,19.99,2023-12-10,2025-01-17,0,2,SEPA,380,1
2297,39,F,Elite,49.99,2023-10-17,2025-01-27,9,4,SEPA,370,0
2298,44,M,Basic,19.99,2023-09-16,2023-09-17,8,0,PayPal,868,1
2299,28,F,Elite,49.99,2023-01-13,2024-01-18,9,2,PayPal,745,1
2300,38,D,Basic,19.99,2023-12-17,2024-02-24,0,0,PayPal,708,1
2301,22,F,Basic,19.99,2025-01-19,2025-11-04,6,0,Credit Card,89,1
2302,51,M,Elite,49.99,2024-11-11,2025-08-19,5,2,PayPal,166,1
2303,22,F,Elite,49.99,2025-08-21,2025-10-02,1,2,Credit Card,122,0
2304,50,D,Elite,49.99,2024-04-29,2025-09-01,8,2,PayPal,153,0
2305,53,F,Basic,19.99,2023-11-13,2025-04-16,7,0,Credit Card,291,0
2306,22,D,Basic,19.99,2023-04-20,2025-02-21,9,3,SEPA,345,1
2307,29,D,Premium,34.99,2023-12-30,2025-07-16,2,0,SEPA,200,1
2308,25,M,Premium,34.99,2023-10-05,2025-08-13,10,1,PayPal,172,0
2309,49,D,Basic,19.99,2024-03-08,2024-07-20,15,3,PayPal,561,0
2310,16,D,Basic,19.99,2024-02-06,2026-01-23,5,0,PayPal,9,0
2311,33,D,Elite,49.99,2024-03-01,2024-04-21,12,6,Credit Card,651,1
2312,24,D,Basic,19.99,2025-10-16,2025-11-30,6,4,SEPA,63,1
2313,42,F,Basic,19.99,2025-10-27,2025-11-07,2,2,SEPA,86,1
2314,54,M,Premium,34.99,2024-12-06,2025-12-07,4,1,SEPA,56,0
2315,20,D,Basic,19.99,2024-04-04,2024-08-17,0,0,PayPal,533,1
2316,35,F,Elite,49.99,2023-06-01,2024-09-23,17,4,PayPal,496,1
2317,17,F,Basic,19.99,2024-03-22,2024-07-22,9,0,SEPA,559,1
2318,26,M,Elite,49.99,2025-03-03,2025-09-19,15,4,Credit Card,135,0
